playerA,PlayerB,who_win,Aset1,Aset2,Aset3,Aset4,Aset5,Bset1,Bset2,Bset3,Bset4,Bset5,Exact Number of Sets,Total Points,First Game Winner,Sets Decided by Extra Points
346026,345244,1,4,7,7,-,-,11,11,11,-,-,3,51,1,0
345627,345349,1,8,10,7,-,-,11,12,11,-,-,3,59,1,1
343516,345234,0,11,11,10,6,15,8,9,12,11,13,5,106,0,2
346248,343802,0,11,11,12,-,-,8,8,10,-,-,3,60,0,1
345226,346025,1,11,10,9,11,8,7,12,11,9,11,5,99,0,1
345349,345568,1,6,11,7,10,-,11,6,11,12,-,4,74,1,1
346025,345244,0,11,11,11,-,-,6,4,9,-,-,3,52,0,0
345627,345547,0,8,11,11,9,12,11,4,8,11,10,5,95,1,1
344426,345159,0,10,8,12,16,11,12,11,10,14,8,5,112,1,3
344427,346876,1,11,9,8,4,-,9,11,11,11,-,4,74,0,0
345226,346026,1,9,8,11,10,-,11,11,9,12,-,4,81,1,1
347253,344103,1,11,7,11,11,11,7,11,13,8,13,5,103,0,2
344104,346497,0,11,11,11,-,-,5,8,5,-,-,3,51,0,0
345541,345348,1,11,7,5,7,-,4,11,11,11,-,4,67,0,0
345505,345496,1,15,5,11,10,-,17,11,6,12,-,4,87,1,2
345159,346497,0,11,11,11,-,-,8,8,2,-,-,3,51,0,0
344103,344104,1,5,6,9,-,-,11,11,11,-,-,3,53,1,0
345342,345545,0,11,7,13,9,11,7,11,11,11,9,5,100,0,1
345503,345497,1,11,7,5,11,5,9,11,11,9,11,5,90,0,0
346876,347253,1,8,12,7,-,-,11,14,11,-,-,3,63,1,1
344426,344427,0,9,11,8,11,12,11,8,11,7,10,5,98,1,1
345541,345545,1,8,7,6,-,-,11,11,11,-,-,3,54,1,0
345505,345497,1,5,5,15,9,-,11,11,13,11,-,4,80,1,1
344427,345159,1,7,15,7,11,9,11,13,11,5,11,5,100,1,1
347253,344426,0,11,11,10,11,-,9,9,12,7,-,4,80,0,1
345342,345348,1,10,9,11,11,8,12,11,7,8,11,5,98,1,1
345503,345496,0,6,11,11,11,-,11,6,9,3,-,4,68,1,0
344104,346876,1,8,7,5,-,-,11,11,11,-,-,3,53,1,0
346497,344103,1,8,11,8,-,-,11,13,11,-,-,3,62,1,1
345541,345342,1,3,6,2,-,-,11,11,11,-,-,3,44,1,0
345505,345503,0,11,7,11,11,-,5,11,7,4,-,4,67,0,0
345159,344103,0,11,11,12,-,-,6,5,10,-,-,3,55,0,1
346876,346497,0,11,11,12,-,-,8,4,10,-,-,3,56,0,1
345545,345348,0,9,7,11,11,11,11,11,8,6,8,5,93,1,0
345497,345496,0,8,11,11,11,-,11,5,3,9,-,4,69,1,0
344426,344104,0,7,11,11,11,-,11,8,6,9,-,4,74,1,0
344427,347253,1,11,6,9,16,6,7,11,11,14,11,5,102,0,1
345348,345541,0,11,4,15,14,-,5,11,13,12,-,4,85,0,2
345496,345505,1,12,11,9,8,6,10,4,11,11,11,5,93,0,1
347253,345159,0,11,11,11,-,-,7,7,6,-,-,3,53,0,0
344104,344427,1,9,7,9,-,-,11,11,11,-,-,3,58,1,0
345545,345342,0,12,12,7,11,-,10,10,11,9,-,4,82,0,2
345497,345503,0,8,11,11,11,-,11,3,8,7,-,4,70,1,0
346497,344426,1,8,11,9,6,-,11,9,11,11,-,4,76,1,0
344103,346876,1,2,6,10,-,-,11,11,12,-,-,3,52,1,1
345545,345541,0,11,11,8,7,11,6,7,11,11,9,5,92,0,0
345497,345505,0,11,11,11,-,-,4,8,6,-,-,3,51,0,0
345159,346876,0,12,11,8,11,-,10,7,11,7,-,4,77,0,1
344426,344103,0,11,13,11,-,-,8,11,4,-,-,3,58,0,1
345348,345342,0,12,11,11,-,-,10,5,7,-,-,3,56,0,1
345496,345503,1,11,11,5,6,6,9,8,11,11,11,5,89,0,0
344427,346497,0,11,18,11,12,-,8,20,5,10,-,4,95,0,2
347253,344104,0,11,9,11,17,-,9,11,8,15,-,4,91,0,1
345342,345541,1,9,11,11,10,5,11,6,7,12,11,5,93,1,1
345503,345505,0,9,12,10,14,14,11,10,12,12,12,5,116,1,4
344104,345159,0,11,11,11,-,-,5,5,8,-,-,3,51,0,0
346497,347253,0,10,12,11,10,11,12,10,5,12,9,5,102,1,3
345348,345545,0,11,11,5,11,-,6,9,11,6,-,4,70,0,0
345496,345497,0,13,11,13,11,-,11,9,15,5,-,4,88,0,2
344103,344427,1,7,6,7,-,-,11,11,11,-,-,3,53,1,0
346876,344426,0,8,11,11,3,11,11,7,6,11,8,5,87,1,0
345340,345704,0,11,11,11,-,-,8,2,6,-,-,3,49,0,0
343918,344109,0,11,11,11,-,-,4,9,7,-,-,3,53,0,0
344682,343841,1,8,11,11,3,7,11,1,9,11,11,5,83,1,0
345705,345339,1,6,5,11,-,-,11,11,13,-,-,3,57,1,1
343484,344110,0,11,12,11,11,-,5,14,8,7,-,4,79,0,1
345425,345426,1,11,8,9,11,10,7,11,11,9,12,5,99,0,1
345340,345339,1,15,4,5,-,-,17,11,11,-,-,3,63,1,1
343918,344110,0,11,11,10,5,11,9,7,12,11,3,5,90,0,1
344682,345426,0,12,11,5,11,-,10,7,11,8,-,4,75,0,1
345705,345704,1,9,9,6,-,-,11,11,11,-,-,3,57,1,0
343484,344109,0,9,11,11,11,-,11,6,4,6,-,4,69,1,0
345425,343841,0,11,9,11,9,11,6,11,8,11,3,5,90,0,0
345340,345705,0,11,5,9,12,11,6,11,11,10,7,5,93,0,1
343918,343484,1,3,2,11,11,-,11,11,8,13,-,4,70,1,1
344682,345425,0,9,11,12,11,-,11,8,10,8,-,4,80,1,1
345339,345704,0,9,19,11,8,11,11,17,6,11,7,5,110,1,1
344110,344109,1,7,11,7,5,-,11,5,11,11,-,4,68,1,0
345426,343841,1,9,8,6,-,-,11,11,11,-,-,3,56,1,0
345704,345340,1,9,1,5,-,-,11,11,11,-,-,3,48,1,0
344109,343918,1,5,11,5,7,-,11,9,11,11,-,4,70,1,0
343841,344682,0,11,10,11,8,11,9,12,7,11,8,5,98,0,1
345339,345705,0,10,11,16,9,11,12,7,14,11,9,5,110,1,2
344110,343484,1,7,9,8,-,-,11,11,11,-,-,3,57,1,0
345426,345425,1,13,10,11,8,5,11,12,7,11,11,5,99,0,2
345339,345340,0,11,11,11,-,-,9,7,7,-,-,3,56,0,0
344110,343918,1,9,11,11,5,7,11,7,6,11,11,5,89,1,0
345426,344682,1,5,11,4,8,-,11,5,11,11,-,4,66,1,0
345704,345705,0,7,11,9,12,11,11,1,11,10,7,5,90,1,1
344109,343484,0,6,8,11,11,11,11,11,7,4,6,5,86,1,0
343841,345425,1,7,6,14,13,-,11,11,12,15,-,4,89,1,2
345705,345340,0,11,11,14,-,-,9,5,12,-,-,3,62,0,1
343484,343918,1,8,5,3,-,-,11,11,11,-,-,3,49,1,0
345425,344682,0,11,13,5,11,-,5,11,11,5,-,4,72,0,1
345704,345339,0,4,11,11,2,11,11,8,5,11,7,5,81,1,0
344109,344110,0,11,11,9,11,-,9,9,11,9,-,4,80,0,0
343841,345426,0,11,13,11,-,-,3,11,9,-,-,3,58,0,1
343944,343606,1,6,6,5,-,-,11,11,11,-,-,3,50,1,0
344427,347253,1,11,6,7,6,-,9,11,11,11,-,4,72,0,0
343516,345234,0,11,11,11,-,-,5,4,2,-,-,3,44,0,0
344426,345159,0,9,7,11,11,11,11,11,9,8,7,5,95,1,0
345226,345625,1,4,11,8,-,-,11,13,11,-,-,3,58,1,1
343944,345234,0,8,11,9,12,11,11,9,11,10,7,5,99,1,1
344427,345159,0,22,11,11,-,-,20,7,4,-,-,3,75,0,1
345245,345229,0,11,11,15,-,-,7,6,13,-,-,3,63,0,1
345244,346025,0,8,10,11,11,11,11,12,8,7,7,5,96,1,1
343516,343606,1,11,9,8,9,-,5,11,11,11,-,4,75,0,0
344426,347253,1,5,11,11,8,-,11,6,13,11,-,4,76,1,1
345228,345225,0,11,4,11,11,-,8,11,7,7,-,4,70,0,0
345226,346025,1,9,9,5,-,-,11,11,11,-,-,3,56,1,0
343944,343516,1,6,4,7,-,-,11,11,11,-,-,3,50,1,0
344427,344426,1,8,11,8,-,-,11,13,11,-,-,3,62,1,1
345245,345225,0,13,3,10,11,11,11,11,12,4,7,5,93,0,2
345244,345625,1,14,11,9,11,9,16,8,11,7,11,5,107,1,1
345234,343606,0,11,11,11,-,-,4,6,7,-,-,3,50,0,0
345159,347253,1,11,10,11,10,-,13,12,9,12,-,4,88,1,3
345228,345229,0,11,11,11,-,-,6,4,6,-,-,3,49,0,0
345226,345244,1,1,4,11,11,-,11,11,8,13,-,4,70,1,1
343606,343944,0,11,14,11,11,-,6,16,9,9,-,4,87,0,1
347253,345159,1,9,4,3,-,-,11,11,11,-,-,3,49,1,0
345245,345228,0,1,11,12,11,-,11,5,10,6,-,4,67,1,1
346025,345625,1,11,11,6,7,7,5,9,11,11,11,5,89,0,0
345234,343516,1,11,6,8,5,-,8,11,11,11,-,4,71,0,0
347253,344426,0,3,11,8,11,13,11,9,11,7,11,5,95,1,1
345225,345229,0,9,11,11,11,-,11,4,8,7,-,4,72,1,0
345625,345226,0,11,11,8,11,-,3,5,11,7,-,4,67,0,0
345234,343944,1,11,9,6,10,-,9,11,11,12,-,4,79,0,1
345159,344427,1,8,11,11,11,7,11,6,9,13,11,5,98,1,1
345229,345245,1,6,8,4,-,-,11,11,11,-,-,3,51,1,0
346025,345244,1,8,11,6,9,-,11,6,11,11,-,4,73,1,0
343606,343516,1,8,11,8,11,13,11,9,11,5,15,5,102,1,1
345159,344426,1,11,5,8,12,-,7,11,11,14,-,4,79,0,1
345225,345228,1,10,7,5,-,-,12,11,11,-,-,3,56,1,1
346025,345226,1,11,10,6,11,5,7,12,11,8,11,5,92,0,1
343516,343944,0,11,11,11,-,-,3,5,4,-,-,3,45,0,0
344426,344427,0,8,14,8,11,11,11,12,11,9,7,5,102,1,1
345225,345245,1,12,6,11,11,9,10,11,6,13,11,5,100,0,2
345625,345244,1,11,12,11,9,8,5,14,8,11,11,5,100,0,1
343606,345234,1,7,10,6,-,-,11,12,11,-,-,3,57,1,1
347253,344427,1,11,12,9,3,-,13,10,11,11,-,4,80,1,2
345229,345228,1,11,0,9,11,8,6,11,11,4,11,5,82,0,0
345244,345226,0,10,11,11,12,-,12,8,7,10,-,4,81,1,2
345228,345245,0,7,8,11,15,11,11,11,9,13,6,5,102,1,1
345625,346025,0,11,8,11,4,11,4,11,9,11,9,5,89,0,0
344912,343803,1,11,5,5,-,-,13,11,11,-,-,3,56,1,1
344433,343838,1,5,8,9,-,-,11,11,11,-,-,3,55,1,0
345229,345225,1,7,11,11,5,4,11,9,8,11,11,5,88,1,0
345350,343803,1,9,5,11,-,-,11,11,13,-,-,3,60,1,1
345240,345501,1,4,11,11,13,2,11,9,4,15,11,5,91,1,1
346027,345341,1,7,7,5,-,-,11,11,11,-,-,3,52,1,0
344912,344199,0,11,11,11,-,-,7,9,6,-,-,3,55,0,0
345541,345502,1,13,8,11,13,10,15,11,6,11,12,5,110,1,3
345243,345227,1,11,10,4,3,-,5,12,11,11,-,4,67,0,1
343838,345350,0,5,11,11,17,-,11,4,9,15,-,4,83,1,1
345351,344433,0,11,11,8,11,-,9,4,11,5,-,4,70,0,0
345240,345502,1,8,5,6,-,-,11,11,11,-,-,3,52,1,0
346027,345227,1,11,13,8,7,-,7,15,11,11,-,4,83,0,1
344433,344912,0,11,11,11,-,-,5,9,9,-,-,3,56,0,0
345350,345351,0,8,4,11,11,11,11,11,7,6,9,5,89,1,0
345541,345501,0,11,11,11,-,-,9,6,7,-,-,3,55,0,0
345243,345341,0,8,11,9,11,11,11,8,11,6,7,5,93,1,0
344199,343803,1,12,5,6,10,-,10,11,11,12,-,4,77,0,2
345240,345541,0,11,11,11,-,-,7,9,7,-,-,3,56,0,0
346027,345243,1,8,10,5,-,-,11,12,11,-,-,3,57,1,1
345351,344912,0,11,11,11,-,-,9,7,4,-,-,3,53,0,0
343838,344199,0,6,11,11,11,-,11,9,6,2,-,4,67,1,0
345502,345501,0,9,11,11,11,-,11,4,9,6,-,4,72,1,0
345227,345341,1,11,7,11,13,8,9,11,8,15,11,5,104,0,1
344433,345350,1,9,11,11,11,4,11,7,7,13,11,5,95,1,1
345501,345240,0,11,11,11,-,-,6,9,9,-,-,3,57,0,0
345341,346027,1,11,11,5,7,6,2,9,11,11,11,5,84,0,0
345350,344912,1,6,8,11,5,-,11,11,6,11,-,4,69,1,0
345502,345541,1,11,12,11,12,3,9,14,9,14,11,5,106,0,2
345227,345243,1,7,11,8,7,-,11,6,11,11,-,4,72,1,0
344199,345351,1,7,7,11,13,8,11,11,6,11,11,5,96,1,1
343803,343838,0,11,11,11,-,-,7,7,8,-,-,3,55,0,0
345502,345240,1,7,9,9,-,-,11,11,11,-,-,3,58,1,0
345227,346027,1,11,5,11,5,-,13,11,4,11,-,4,71,1,1
344912,343838,1,12,11,11,10,9,14,5,6,12,11,5,101,1,2
345351,343803,1,11,10,7,8,-,5,12,11,11,-,4,75,0,1
345501,345541,0,11,5,11,11,11,6,11,4,13,6,5,89,0,1
345341,345243,0,11,11,8,11,-,6,9,11,7,-,4,74,0,0
344433,344199,0,12,11,11,-,-,10,8,6,-,-,3,58,0,1
345541,345240,1,16,9,11,4,7,14,11,9,11,11,5,103,0,1
345243,346027,1,5,11,11,8,5,11,7,9,11,11,5,89,1,0
344199,345350,1,5,6,3,-,-,11,11,11,-,-,3,47,1,0
345501,345502,1,7,7,10,-,-,11,11,12,-,-,3,58,1,1
345341,345227,0,11,11,11,-,-,9,9,9,-,-,3,60,0,0
343803,344433,1,8,7,11,8,-,11,11,3,11,-,4,70,1,0
343838,345351,1,12,5,11,17,12,10,11,13,15,14,5,120,0,4
345543,345496,0,11,11,11,11,-,6,7,13,4,-,4,74,0,1
344926,344682,1,8,11,4,11,4,11,8,11,6,11,5,85,1,0
345421,345423,0,11,6,11,11,-,7,11,8,6,-,4,71,0,0
343841,345539,0,11,9,8,11,11,7,11,11,8,8,5,95,0,0
345543,345423,1,7,11,9,7,-,11,9,11,11,-,4,76,1,0
343918,345538,1,11,12,12,10,6,5,14,10,12,11,5,103,0,3
344926,345539,0,9,15,11,7,11,11,13,7,11,6,5,101,1,1
345421,345496,0,4,11,11,11,-,11,9,9,7,-,4,73,1,0
343841,344682,0,13,8,11,11,-,11,11,6,9,-,4,80,0,1
345543,345421,0,11,12,11,-,-,3,10,3,-,-,3,50,0,1
344926,343841,0,11,12,9,11,13,4,14,11,8,11,5,104,0,2
345423,345496,0,16,14,11,-,-,14,12,9,-,-,3,76,0,2
345539,344682,1,7,6,9,-,-,11,11,11,-,-,3,55,1,0
345496,345543,1,11,12,11,7,6,7,14,8,11,11,5,98,0,1
344682,344926,1,12,14,13,3,12,14,12,11,11,14,5,116,1,4
345423,345421,1,11,5,15,9,9,4,11,13,11,11,5,99,0,1
345539,343841,0,8,11,5,11,11,11,6,11,7,5,5,86,1,0
345423,345543,1,5,11,7,7,-,11,6,11,11,-,4,69,1,0
345538,343918,0,11,11,11,-,-,9,8,7,-,-,3,57,0,0
345539,344926,0,11,13,11,-,-,5,11,8,-,-,3,59,0,1
345496,345421,1,4,5,11,11,10,11,11,9,3,12,5,87,1,1
344682,343841,1,12,8,11,8,11,10,11,8,11,13,5,103,0,2
345421,345543,1,10,8,9,-,-,12,11,11,-,-,3,61,1,1
343841,344926,0,11,9,17,11,-,8,11,15,8,-,4,90,0,1
345496,345423,0,11,6,6,11,11,6,11,11,7,6,5,86,0,0
344682,345539,1,11,11,7,2,10,6,8,11,11,12,5,89,0,1
343918,343484,1,11,4,6,11,11,9,11,11,4,13,5,91,0,1
345538,343484,0,11,11,11,-,-,9,7,6,-,-,3,55,0,0
343484,343918,1,12,6,8,11,6,10,11,11,5,11,5,91,0,1
343797,344199,1,8,4,11,11,5,11,11,7,5,11,5,84,1,0
343803,343797,1,9,5,11,9,-,11,11,8,11,-,4,75,1,0
343797,343838,0,7,5,11,11,11,11,11,9,8,9,5,93,1,0
345351,343797,0,7,11,11,11,-,11,6,9,8,-,4,74,1,0
343797,344433,1,14,8,9,11,8,12,11,11,3,11,5,98,0,1
345350,343797,1,8,10,11,11,5,11,12,7,7,11,5,93,1,1
343797,344912,0,11,12,11,-,-,6,10,5,-,-,3,55,0,1
343918,344107,1,11,10,6,9,-,8,12,11,11,-,4,78,0,1
343484,344107,1,11,5,7,11,5,6,11,11,5,11,5,83,0,0
345538,344107,0,11,11,11,7,11,13,5,5,11,6,5,91,1,1
344107,343918,1,4,11,8,11,10,11,5,11,9,12,5,92,1,1
344107,343484,1,11,8,11,6,4,7,11,4,11,11,5,84,0,0
344107,345538,1,3,11,3,6,-,11,9,11,11,-,4,65,1,0
344104,343606,1,5,11,9,-,-,11,13,11,-,-,3,60,1,1
345232,343944,0,5,11,11,11,-,11,8,7,9,-,4,73,1,0
347472,347473,1,1,9,11,8,-,11,11,9,11,-,4,71,1,0
344104,343944,0,11,11,8,9,11,5,9,11,11,8,5,94,0,0
347474,346464,0,11,6,11,12,-,7,11,7,10,-,4,75,0,1
345232,343606,0,11,8,3,11,11,9,11,11,4,5,5,84,0,0
347472,346464,1,1,6,12,-,-,11,11,14,-,-,3,55,1,1
344104,345232,1,6,14,11,8,-,11,12,13,11,-,4,86,1,2
347474,347473,0,14,13,11,-,-,12,11,4,-,-,3,65,0,2
343944,343606,0,11,9,6,11,11,8,11,11,5,8,5,91,0,0
347472,347474,1,7,6,7,-,-,11,11,11,-,-,3,53,1,0
343606,344104,0,11,11,11,-,-,3,8,7,-,-,3,51,0,0
346464,347473,0,13,11,8,11,-,11,8,11,8,-,4,81,0,1
343944,345232,1,11,7,12,5,-,5,11,14,11,-,4,76,0,1
347473,347472,1,8,11,7,9,-,11,8,11,11,-,4,76,1,0
343944,344104,1,6,6,4,-,-,11,11,11,-,-,3,49,1,0
346464,347474,1,11,7,7,7,-,7,11,11,11,-,4,72,0,0
343606,345232,1,3,12,11,5,6,11,10,9,11,11,5,89,1,1
346464,347472,1,6,13,13,3,-,11,15,11,11,-,4,83,1,2
345232,344104,1,5,5,7,-,-,11,11,11,-,-,3,50,1,0
347473,347474,1,6,4,11,10,-,11,11,9,12,-,4,74,1,1
343606,343944,0,11,11,11,-,-,5,6,5,-,-,3,49,0,0
347474,347472,0,11,15,11,-,-,9,13,2,-,-,3,61,0,1
347473,346464,0,11,12,11,-,-,7,10,8,-,-,3,59,0,1
344198,344287,1,8,9,11,10,-,11,11,9,12,-,4,81,1,1
345347,344532,1,11,7,7,8,-,7,11,11,11,-,4,73,0,0
346248,344287,1,4,5,12,9,-,11,11,10,11,-,4,73,1,1
345498,345422,0,11,11,5,11,-,4,5,11,9,-,4,67,0,0
345341,345227,0,11,5,11,11,11,13,11,4,4,9,5,90,1,1
344532,346248,0,10,11,11,10,11,12,8,4,12,5,5,94,1,2
346608,345342,0,17,12,11,-,-,15,10,8,-,-,3,73,0,2
343653,344198,1,7,7,9,-,-,11,11,11,-,-,3,56,1,0
345706,345347,1,5,11,2,10,-,11,3,11,12,-,4,65,1,1
345498,346721,0,11,11,11,-,-,7,6,8,-,-,3,54,0,0
345341,345342,1,8,11,10,5,-,11,6,12,11,-,4,74,1,1
345347,343653,0,12,11,12,-,-,10,8,10,-,-,3,63,0,2
346248,345706,0,9,10,17,11,11,11,12,15,7,8,5,111,1,2
346608,345227,1,8,9,13,10,-,11,11,11,12,-,4,85,1,2
345706,343653,1,8,8,9,-,-,11,11,11,-,-,3,58,1,0
345341,346608,1,8,6,6,-,-,11,11,11,-,-,3,53,1,0
343653,344287,1,5,6,11,9,-,11,11,8,11,-,4,72,1,0
344532,344198,0,11,11,11,-,-,5,9,7,-,-,3,54,0,0
346721,345422,1,3,9,5,-,-,11,11,11,-,-,3,50,1,0
345342,345227,1,14,9,6,8,-,12,11,11,11,-,4,82,0,1
345347,346248,1,1,6,11,9,-,11,11,8,11,-,4,68,1,0
345422,345498,0,11,10,11,11,-,4,12,3,3,-,4,65,0,1
345227,345341,0,11,11,9,12,-,9,9,11,10,-,4,82,0,1
346248,343653,1,5,8,11,10,-,11,11,6,12,-,4,74,1,1
345342,346608,1,8,11,8,7,-,11,8,11,11,-,4,75,1,0
344198,345706,1,4,1,11,-,-,11,11,13,-,-,3,51,1,1
344287,344532,0,11,11,8,9,11,7,7,11,11,5,5,91,0,0
346721,345498,0,11,12,12,-,-,7,10,10,-,-,3,62,0,2
345342,345341,1,7,11,8,13,7,11,9,11,11,11,5,99,1,1
343653,344532,0,11,11,4,5,11,4,8,11,11,7,5,83,0,0
345706,344287,0,13,11,11,-,-,11,8,7,-,-,3,61,0,1
345227,346608,0,11,6,11,9,11,7,11,8,11,6,5,91,0,0
345347,344198,0,11,11,10,11,-,6,4,12,7,-,4,72,0,1
346608,345341,0,11,11,6,11,-,5,9,11,6,-,4,70,0,0
344198,346248,0,12,11,8,12,-,10,6,11,10,-,4,80,0,2
345422,346721,0,2,11,11,3,11,11,9,6,11,8,5,83,1,0
345227,345342,0,12,11,11,-,-,10,7,7,-,-,3,58,0,1
344287,345347,0,12,11,11,-,-,10,3,5,-,-,3,52,0,1
344532,345706,0,11,11,6,11,-,9,3,11,1,-,4,63,0,0
345343,346026,1,11,8,5,4,-,9,11,11,11,-,4,70,0,0
345424,344433,0,11,11,11,-,-,9,9,8,-,-,3,59,0,0
345350,345551,0,11,11,7,11,-,9,6,11,8,-,4,74,0,0
345626,345243,0,11,8,11,11,-,5,11,7,6,-,4,70,0,0
344435,345844,1,11,11,11,9,5,13,6,8,11,11,5,96,1,1
345550,345553,1,6,11,5,-,-,11,13,11,-,-,3,57,1,1
345343,345243,0,9,11,11,11,-,11,9,6,4,-,4,72,1,0
345424,345844,1,9,11,7,11,9,11,9,11,4,11,5,93,1,0
345350,345553,0,11,11,11,-,-,6,9,8,-,-,3,56,0,0
345626,346026,1,10,10,7,-,-,12,12,11,-,-,3,62,1,2
344435,344433,0,11,6,8,13,12,9,11,11,11,10,5,102,0,2
345550,345551,1,8,5,7,-,-,11,11,11,-,-,3,53,1,0
345343,345626,1,7,11,2,10,-,11,9,11,12,-,4,73,1,1
345424,344435,1,5,10,11,-,-,11,12,13,-,-,3,62,1,2
345350,345550,1,3,6,9,-,-,11,11,11,-,-,3,51,1,0
345243,346026,1,8,9,4,-,-,11,11,11,-,-,3,54,1,0
345844,344433,0,11,9,11,11,-,5,11,8,9,-,4,75,0,0
345553,345551,1,8,11,11,5,8,11,4,7,11,11,5,87,1,0
346026,345343,1,11,4,11,6,7,6,11,9,11,11,5,87,0,0
344433,345424,1,9,11,2,10,-,11,5,11,12,-,4,71,1,1
345551,345350,1,7,12,9,10,-,11,10,11,12,-,4,82,1,2
345243,345626,1,11,4,6,-,-,13,11,11,-,-,3,56,1,1
345844,344435,0,11,9,11,15,11,5,11,6,17,6,5,102,0,1
345553,345550,0,11,11,4,18,-,7,7,11,16,-,4,85,0,1
345243,345343,1,7,11,11,7,7,11,9,7,11,11,5,92,1,0
345844,345424,0,11,5,5,11,11,8,11,11,6,3,5,82,0,0
345553,345350,0,7,11,12,9,11,11,2,10,11,7,5,91,1,1
346026,345626,1,11,4,10,6,-,8,11,12,11,-,4,73,0,1
344433,344435,1,7,5,8,-,-,11,11,11,-,-,3,53,1,0
345551,345550,0,8,11,11,11,-,11,4,8,7,-,4,71,1,0
345626,345343,0,12,11,11,-,-,10,8,4,-,-,3,56,0,1
344435,345424,0,9,12,11,12,-,11,10,6,10,-,4,81,1,2
345550,345350,0,13,7,11,11,-,11,11,9,9,-,4,82,0,1
346026,345243,0,13,11,13,-,-,11,8,11,-,-,3,67,0,2
344433,345844,1,8,7,11,5,-,11,11,6,11,-,4,70,1,0
345551,345553,0,11,8,12,11,12,9,11,10,13,10,5,107,0,3
344926,344198,1,8,11,11,6,-,11,5,13,11,-,4,76,1,1
344287,344926,0,9,11,11,5,11,11,4,7,11,3,5,83,1,0
344926,344532,1,5,8,11,6,-,11,11,9,11,-,4,72,1,0
345706,344926,0,14,11,3,11,-,12,6,11,9,-,4,77,0,1
344926,345347,0,6,14,13,12,11,11,16,11,10,8,5,112,1,3
346248,344926,0,12,11,16,-,-,10,6,14,-,-,3,69,0,2
344926,343653,1,13,2,5,7,-,11,11,11,11,-,4,71,0,1
345500,346721,0,8,12,12,11,-,11,10,10,4,-,4,78,1,2
345500,345422,1,11,11,4,6,-,13,8,11,11,-,4,75,1,1
345498,345500,1,6,7,11,6,-,11,11,4,11,-,4,67,1,0
346721,345500,1,11,5,7,10,-,9,11,11,12,-,4,76,0,1
345422,345500,0,11,13,11,11,-,9,15,4,7,-,4,81,0,1
345500,345498,0,7,11,11,11,-,11,5,9,5,-,4,70,1,0
345232,343606,1,6,11,5,-,-,11,13,11,-,-,3,57,1,1
344104,343944,1,11,11,11,6,3,9,8,13,11,11,5,94,0,1
345423,347254,1,11,8,3,-,-,13,11,11,-,-,3,57,1,1
345232,343944,0,6,11,11,11,14,11,13,3,9,12,5,101,1,2
345500,346462,1,10,7,9,-,-,12,11,11,-,-,3,60,1,1
344104,343606,0,11,9,11,11,-,9,11,9,9,-,4,80,0,0
345423,346462,0,11,11,11,-,-,7,8,6,-,-,3,54,0,0
345232,344104,1,14,9,11,14,-,16,11,9,16,-,4,100,1,2
345500,347254,0,3,11,7,11,11,11,8,11,8,9,5,90,1,0
343944,343606,1,8,11,7,7,-,11,9,11,11,-,4,75,1,0
345423,345500,1,12,11,10,7,9,10,6,12,11,11,5,99,0,2
343606,345232,0,11,11,11,-,-,4,7,9,-,-,3,53,0,0
346462,347254,1,7,9,7,-,-,11,11,11,-,-,3,56,1,0
343944,344104,1,4,9,8,-,-,11,11,11,-,-,3,54,1,0
347254,345423,0,11,12,6,11,-,5,10,11,7,-,4,73,0,1
343944,345232,0,11,11,11,-,-,2,8,7,-,-,3,50,0,0
346462,345500,0,11,11,12,-,-,9,9,10,-,-,3,62,0,1
343606,344104,1,11,4,8,11,7,5,11,11,7,11,5,86,0,0
346462,345423,0,11,16,11,10,11,8,18,9,12,7,5,113,0,2
344104,345232,0,11,11,11,-,-,2,7,9,-,-,3,51,0,0
347254,345500,1,11,13,4,11,9,8,15,11,9,11,5,102,0,1
343606,343944,0,11,11,11,-,-,2,7,6,-,-,3,48,0,0
345500,345423,1,4,15,11,6,7,11,13,5,11,11,5,94,1,1
347254,346462,0,11,7,11,11,-,6,11,8,7,-,4,72,0,0
343802,346248,0,11,11,11,-,-,2,7,9,-,-,3,51,0,0
343930,344287,1,9,11,10,11,5,11,9,12,6,11,5,95,1,1
343791,344206,0,11,6,11,7,11,8,11,9,11,3,5,88,0,0
343802,343930,1,11,9,8,6,-,7,11,11,11,-,4,74,0,0
345627,345505,1,11,6,6,15,-,9,11,11,17,-,4,86,0,1
345548,343918,1,15,6,8,-,-,17,11,11,-,-,3,68,1,1
346248,345706,1,12,8,15,7,-,14,11,13,11,-,4,91,1,2
344206,343653,0,11,7,8,12,11,3,11,11,10,6,5,90,0,1
345503,345421,1,7,7,11,11,11,11,11,9,8,13,5,99,1,1
345538,343421,1,11,9,11,10,-,6,11,13,12,-,4,83,0,2
344287,343791,0,11,6,11,11,-,9,11,6,8,-,4,73,0,0
343653,345706,0,11,7,6,11,11,6,11,11,7,8,5,89,0,0
345627,345421,0,15,6,4,11,11,13,11,11,5,3,5,90,0,1
345548,343421,1,11,6,6,9,-,8,11,11,11,-,4,73,0,0
343930,346248,0,11,11,11,11,-,13,8,6,2,-,4,73,1,1
343791,343802,1,5,11,1,8,-,11,7,11,11,-,4,65,1,0
345503,345505,1,11,10,6,-,-,13,12,11,-,-,3,63,1,2
345538,343918,1,8,11,7,11,5,11,5,11,3,11,5,83,1,0
